num_patterns,average_pattern_depth,variance_pattern_depth,max_pattern_depth,min_pattern_depth,enumeration_time,typegen_time,solver_time,processing_time,total_time,program_gen_time,result
1,3.0,0.0,3,3,318,137,7288,831671,848270,203,Unsat
1,1.0,0.0,1,1,149,107,4764,844191,853266,109,Unsat
6,2.8333333,0.13888888,3,2,298,41,3135,729003,736437,45,Sat
1,2.0,0.0,2,2,298,41,8092,718212,735798,61,Sat
4,3.0,0.0,3,3,298,41,13011,722719,745535,64,Sat
2,3.0,0.0,3,3,298,41,5904,751125,764794,57,Sat
3,3.0,0.0,3,3,298,41,7295,749070,765990,53,Sat
2,2.5,0.25,3,2,298,41,7125,771299,788008,54,Sat
1,3.0,0.0,3,3,298,41,3067,751583,758792,48,Sat
1,2.0,0.0,2,2,166,30,5718,854595,869184,35,Unsat
3,2.6666667,0.22222221,3,2,387,89,2934,862693,869745,96,Unsat
3,2.6666667,0.22222221,3,2,387,89,3063,863783,871087,103,Unsat
2,2.5,0.25,3,2,387,89,3312,747380,755083,101,Sat
1,3.0,0.0,3,3,387,89,3253,748949,756477,100,Sat
1,1.0,0.0,1,1,306,193,6250,822277,837517,201,Unsat
2,3.0,0.0,3,3,347,197,40217,762161,807475,205,Sat
3,3.0,0.0,3,3,347,197,657720,0,667620,210,Unknown
1,3.0,0.0,3,3,347,197,13225,762015,789543,233,Sat
2,2.5,0.25,3,2,347,197,9498,872947,886991,210,Unsat
5,3.0,0.0,3,3,2694,135,652970,0,663070,151,Unknown
6,3.0,0.0,3,3,2694,135,6541,813067,824345,201,Unsat
5,2.8,0.16,3,2,2694,135,3923,820658,842778,189,Unsat
2,3.0,0.0,3,3,2694,135,503866,0,508488,186,Unknown
1,2.0,0.0,2,2,292,19,2329,826204,832228,24,Unsat
1,3.0,0.0,3,3,292,19,2556,827190,833635,24,Unsat
4,1.75,0.1875,2,1,528,662,11354,861579,877435,678,Unsat
1,2.0,0.0,2,2,528,662,10066,742634,757348,691,Sat
2,2.0,0.0,2,2,528,662,20649,747334,776599,683,Sat
2,2.0,0.0,2,2,528,662,25735,746305,782908,692,Sat
1,2.0,0.0,2,2,290,207,13080,854185,876825,213,Unsat
1,3.0,0.0,3,3,290,207,6043,748625,759091,218,Sat
1,3.0,0.0,3,3,290,207,5916,738134,748529,217,Sat
5,3.0,0.0,3,3,595,153,614931,0,629544,170,Unknown
3,2.6666667,0.22222221,3,2,595,153,6323,851293,861786,192,Unsat
5,2.8,0.16,3,2,595,153,5864,732716,743145,175,Sat
1,3.0,0.0,3,3,595,153,602550,0,615604,180,Unknown
1,3.0,0.0,3,3,595,153,3081,742370,749670,183,Sat
1,1.0,0.0,1,1,119,207,5257,825066,837738,209,Unsat
1,2.0,0.0,2,2,188,74,4120,830969,839205,77,Unsat
1,2.0,0.0,2,2,432,899,9738,839715,858807,914,Unsat
2,3.0,0.0,3,3,813,229,611824,0,626847,245,Unknown
4,2.75,0.1875,3,2,813,229,6395,799939,812958,281,Unsat
6,3.0,0.0,3,3,813,229,628366,0,638450,259,Unknown
4,2.75,0.1875,3,2,1234,128,11858,754481,770892,139,Sat
6,3.0,0.0,3,3,1234,128,12702,740308,763556,153,Sat
3,2.6666667,0.22222221,3,2,1234,128,21501,750478,780428,170,Sat
2,2.5,0.25,3,2,1234,128,4576,750239,759294,142,Sat
2,2.5,0.25,3,2,548,636,15934,837022,862395,661,Unsat
1,2.0,0.0,2,2,548,636,3093,741993,749369,652,Sat
2,2.5,0.25,3,2,417,85,4684,741049,749921,89,Sat
6,2.3333333,0.5555556,3,1,417,85,610213,0,619776,95,Unknown
2,2.5,0.25,3,2,417,85,4127,749070,757371,109,Sat
1,2.0,0.0,2,2,355,218,9126,860255,876904,227,Unsat
1,2.0,0.0,2,2,355,218,4266,846794,855126,229,Unsat
1,2.0,0.0,2,2,140,51,3135,832165,839457,55,Unsat
1,2.0,0.0,2,2,165,116,4206,835170,843505,118,Unsat
2,2.5,0.25,3,2,406,479,16068,729372,755537,494,Sat
2,2.5,0.25,3,2,406,479,3601,734304,742249,488,Sat
1,1.0,0.0,1,1,118,70,3232,816136,823330,72,Unsat
17,2.8823528,0.103806235,3,2,1093,129,609280,0,622934,140,Unknown
5,3.0,0.0,3,3,1093,129,621683,0,631641,216,Unknown
1,3.0,0.0,3,3,1093,129,7266,739525,751233,175,Sat
2,2.5,0.25,3,2,1093,129,4052,750853,759569,139,Sat
1,3.0,0.0,3,3,1093,129,3677,754338,762551,142,Sat
2,1.5,0.25,2,1,268,226,6761,863746,879880,234,Unsat
1,3.0,0.0,3,3,341,26,6690,731235,742100,29,Sat
1,1.0,0.0,1,1,341,26,2970,720978,727997,33,Sat
5,2.4,0.24000001,3,2,341,26,6437,712705,728548,34,Sat
3,2.6666667,0.22222221,3,2,341,26,8844,756667,774920,40,Sat
15,2.8666666,0.11555555,3,2,399,52,4906,753979,774379,61,Sat
3,3.0,0.0,3,3,399,52,8974,758895,772290,83,Sat
5,2.8,0.16,3,2,399,52,13928,757691,781935,69,Sat
11,2.909091,0.08264461,3,2,301,108,10046,731384,751845,116,Sat
1,1.0,0.0,1,1,301,108,3955,733016,741336,124,Sat
5,2.8,0.16,3,2,301,108,8975,740571,759767,117,Sat
1,2.0,0.0,2,2,301,108,9140,761888,781087,125,Sat
3,2.6666667,0.22222221,3,2,301,108,6717,755782,770593,115,Sat
1,2.0,0.0,2,2,182,125,6816,856999,872793,131,Unsat
1,1.0,0.0,1,1,162,142,3827,829927,837851,144,Unsat
4,3.0,0.0,3,3,2599,769,32679,889242,933344,949,Unsat
5,2.8,0.16,3,2,2599,769,18404,787068,810724,965,Unsat
1,2.0,0.0,2,2,346,68,2967,836233,843268,70,Unsat
4,1.5,0.25,2,1,169,51,2787,777656,784522,54,Unsat
1,2.0,0.0,2,2,180,103,4087,742589,750928,106,Sat
1,1.0,0.0,1,1,180,103,3270,760906,768449,110,Sat
3,1.6666666,0.22222221,2,1,559,226,5305,855611,865125,233,Unsat
1,3.0,0.0,3,3,559,226,3589,736660,744635,241,Sat
1,2.0,0.0,2,2,161,189,2750,844711,851575,192,Unsat
1,2.0,0.0,2,2,210,81,3041,857357,864518,87,Unsat
2,3.0,0.0,3,3,210,81,3934,772913,780943,92,Unsat
1,2.0,0.0,2,2,210,81,2758,831379,838250,96,Unsat
3,2.3333333,0.22222221,3,2,290,71,586217,0,595325,76,Unknown
1,3.0,0.0,3,3,290,71,5196,779105,788518,99,Sat
8,2.875,0.109375,3,2,498,88,6553,805809,822085,95,Unsat
1,3.0,0.0,3,3,498,88,5725,771449,781412,109,Sat
3,2.3333333,0.22222221,3,2,558,204,6647,786811,802927,214,Unsat
2,3.0,0.0,3,3,558,204,3395,758831,766500,215,Sat
1,1.0,0.0,1,1,231,582,13536,838914,862124,590,Unsat
1,2.0,0.0,2,2,151,152,3544,830243,843140,156,Unsat
1,1.0,0.0,1,1,265,221,5492,744895,754983,226,Sat
1,2.0,0.0,2,2,265,221,18433,762769,791720,229,Sat
1,2.0,0.0,2,2,265,221,7376,739961,757690,232,Sat
1,3.0,0.0,3,3,265,221,7082,745480,757170,227,Sat
1,1.0,0.0,1,1,211,360,6973,827852,844146,368,Unsat
3,3.0,0.0,3,3,536,31,585132,0,594506,43,Unknown
30,2.9333334,0.062222227,3,2,536,31,2490,830774,837816,63,Unsat
3,2.6666667,0.22222221,3,2,445,132,7888,755324,774414,139,Sat
1,1.0,0.0,1,1,445,132,7545,735441,752603,149,Sat
5,2.4,0.24000001,3,2,445,132,11023,750956,771966,143,Sat
1,3.0,0.0,3,3,445,132,7860,748876,766332,153,Sat
1,1.0,0.0,1,1,140,42,2663,821389,827981,44,Unsat
1,1.0,0.0,1,1,346,130,3479,748433,756491,134,Sat
1,3.0,0.0,3,3,346,130,18778,747260,776377,139,Sat
2,2.5,0.25,3,2,346,130,631758,0,643921,138,Unknown
1,2.0,0.0,2,2,346,130,8659,739526,752848,144,Sat
1,1.0,0.0,1,1,208,176,3866,838202,846309,181,Unsat
1,1.0,0.0,1,1,137,66,3684,824447,832206,68,Unsat
1,3.0,0.0,3,3,193,25,4563,718651,727305,27,Sat
5,2.8,0.16,3,2,193,25,6362,796091,811735,37,Unsat
2,3.0,0.0,3,3,193,25,6026,743276,753501,37,Sat
1,3.0,0.0,3,3,193,25,12430,717533,739477,39,Sat
1,2.0,0.0,2,2,150,67,3870,833999,841892,69,Unsat
1,1.0,0.0,1,1,152,103,3826,827623,835645,105,Unsat
1,1.0,0.0,1,1,155,172,2619,838098,844748,176,Unsat
3,2.0,0.0,2,2,248,99,3069,727691,735157,109,Sat
1,2.0,0.0,2,2,248,99,6745,745527,760178,127,Sat
2,2.0,0.0,2,2,248,99,3218,720900,728443,111,Sat
6,2.8333333,0.13888888,3,2,764,89,18041,804749,827403,96,Unsat
2,3.0,0.0,3,3,764,89,505149,0,514511,126,Unknown
1,3.0,0.0,3,3,764,89,504355,0,508460,121,Unknown
5,2.8,0.16,3,2,427,35,4072,728745,736947,37,Sat
17,3.0,0.0,3,3,427,35,43344,766649,819555,50,Sat
33,2.969697,0.029384756,3,2,427,35,8552,759253,779148,80,Sat
10,3.0,0.0,3,3,427,35,13935,767941,792192,101,Sat
1,3.0,0.0,3,3,427,35,20686,746857,777320,62,Sat
1,2.0,0.0,2,2,427,35,3767,739362,747348,42,Sat
3,2.6666667,0.22222221,3,2,11044,684,9204,752547,774754,906,Sat
2,2.5,0.25,3,2,11044,684,55094,860457,926250,1041,Unsat
1,3.0,0.0,3,3,11044,684,15783,762161,787344,923,Sat
1,1.0,0.0,1,1,387,320,4601,851394,860197,324,Unsat
2,2.0,1.0,3,1,342,183,14774,840176,864621,189,Unsat
1,3.0,0.0,3,3,342,183,5928,729710,740137,193,Sat
1,2.0,0.0,2,2,342,183,5884,731726,741916,191,Sat
1,3.0,0.0,3,3,342,183,5786,749267,759416,191,Sat
2,2.5,0.25,3,2,1160,159,17778,734523,762510,167,Sat
3,2.6666667,0.22222221,3,2,1160,159,8311,767928,780855,168,Sat
1,3.0,0.0,3,3,1160,159,7583,744405,761928,179,Sat
1,2.0,0.0,2,2,131,52,3199,811203,818335,54,Unsat
1,2.0,0.0,2,2,219,276,12005,864988,886423,283,Unsat
1,2.0,0.0,2,2,180,39,5616,821467,835982,43,Unsat
1,3.0,0.0,3,3,180,39,2524,820576,826971,44,Unsat
1,1.0,0.0,1,1,260,148,16328,760690,787107,157,Sat
2,2.5,0.25,3,2,260,148,14522,755098,779820,157,Sat
2,2.5,0.25,3,2,260,148,6649,751354,762478,156,Sat
1,2.0,0.0,2,2,260,148,3648,738352,746452,156,Sat
58,2.8965516,0.09274675,3,2,476,38,3019,753696,762091,47,Sat
1,2.0,0.0,2,2,476,38,6905,727348,743835,109,Sat
6,2.3333333,0.5555556,3,1,476,38,4906,730206,739417,45,Sat
2,2.5,0.25,3,2,476,38,2964,722336,729464,47,Sat
1,3.0,0.0,3,3,476,38,6927,724066,740532,48,Sat
1,3.0,0.0,3,3,476,38,6973,734091,750587,46,Sat
1,2.0,0.0,2,2,240,93,3021,751778,759246,95,Sat
2,1.5,0.25,2,1,240,93,7078,735452,752614,102,Sat
1,1.0,0.0,1,1,240,93,3036,714509,721971,99,Sat
1,3.0,0.0,3,3,264,32,504058,0,508126,40,Unknown
10,3.0,0.0,3,3,264,32,3307,789072,796440,58,Unsat
1,2.0,0.0,2,2,264,32,2763,833075,839869,69,Unsat
2,3.0,0.0,3,3,378,252,6143,731216,741827,260,Sat
1,2.0,0.0,2,2,378,252,4811,749344,758644,266,Sat
3,2.3333333,0.22222221,3,2,378,252,2693,865696,872574,263,Unsat
1,3.0,0.0,3,3,378,252,9082,764187,783256,270,Sat
4,2.0,0.0,2,2,554,253,606080,0,615927,259,Unknown
3,1.6666666,0.22222221,2,1,554,253,8927,856858,870114,292,Unsat
2,2.0,0.0,2,2,554,253,8654,746738,759912,267,Sat
1,2.0,0.0,2,2,375,597,14719,847536,872022,616,Unsat
1,3.0,0.0,3,3,375,597,9728,853883,867926,615,Unsat
1,3.0,0.0,3,3,592,102,8744,744842,758039,110,Sat
15,2.9333334,0.062222216,3,2,592,102,42687,855958,909160,121,Unsat
6,2.3333333,0.5555556,3,1,1477,703,34405,810786,853631,720,Unsat
5,2.6,0.24000001,3,2,1477,703,10428,750694,772392,742,Sat
2,2.0,0.0,2,2,1477,703,42821,779843,833056,740,Sat
1,1.0,0.0,1,1,246,312,5500,851481,861538,321,Unsat
1,2.0,0.0,2,2,206,82,2922,831292,838244,87,Unsat
9,3.0,0.0,3,3,1434,159,636708,0,648823,173,Unknown
18,2.8888888,0.09876541,3,2,1434,159,3699,779416,788626,280,Sat
5,3.0,0.0,3,3,1434,159,13067,754301,772163,205,Sat
1,2.0,0.0,2,2,1434,159,17629,753740,785000,202,Sat
1,1.0,0.0,1,1,182,126,3753,836010,843939,128,Unsat
1,1.0,0.0,1,1,119,108,5911,823225,833477,114,Unsat
4,2.25,0.6875,3,1,299,149,13405,810489,831839,156,Unsat
1,3.0,0.0,3,3,299,149,18089,746023,774173,165,Sat
2,3.0,0.0,3,3,331,217,606982,0,624407,230,Unknown
1,3.0,0.0,3,3,331,217,7458,835119,846823,256,Unsat
1,2.0,0.0,2,2,331,217,6782,837528,848571,233,Unsat
5,3.0,0.0,3,3,591,69,4537,789160,798164,74,Unsat
3,2.6666667,0.22222221,3,2,591,69,3534,778523,786407,93,Unsat
2,1.5,0.25,2,1,541,830,9875,864981,884463,847,Unsat
1,2.0,0.0,2,2,262,57,2944,839128,846134,63,Unsat
1,3.0,0.0,3,3,262,57,3624,842881,850646,65,Unsat
2,1.5,0.25,2,1,604,216,7606,874202,886312,222,Unsat
2,2.5,0.25,3,2,604,216,37726,753848,802138,228,Sat
4,2.75,0.1875,3,2,604,216,9101,794479,808298,225,Sat
2,2.5,0.25,3,2,604,216,34059,754176,798126,237,Sat
1,3.0,0.0,3,3,258,90,7530,751779,763727,95,Sat
2,2.5,0.25,3,2,258,90,13127,800433,823143,105,Unsat
1,3.0,0.0,3,3,258,90,7656,752275,764379,103,Sat
1,2.0,0.0,2,2,258,90,15104,854568,879176,105,Unsat
1,3.0,0.0,3,3,258,90,8254,742549,755278,100,Sat
1,2.0,0.0,2,2,223,127,2676,835249,842019,134,Unsat
1,3.0,0.0,3,3,223,127,3256,839583,846979,135,Unsat
1,2.0,0.0,2,2,281,140,2957,740485,747652,147,Sat
1,2.0,0.0,2,2,281,140,2985,752878,760204,147,Sat
1,2.0,0.0,2,2,281,140,7149,743005,759887,154,Sat
1,2.0,0.0,2,2,305,232,5812,826090,841012,244,Unsat
1,3.0,0.0,3,3,326,352,24145,845720,879557,362,Unsat
1,2.0,0.0,2,2,326,352,9032,856818,870027,364,Unsat
1,3.0,0.0,3,3,207,34,6133,836402,851536,38,Unsat
1,2.0,0.0,2,2,207,34,4668,816167,828188,42,Unsat
32,2.9375,0.05859375,3,2,365,42,3680,727107,735638,51,Sat
2,2.5,0.25,3,2,365,42,3754,737951,745993,83,Sat
1,3.0,0.0,3,3,365,42,3530,748728,756426,48,Sat
3,3.0,0.0,3,3,365,42,10705,762208,782749,53,Sat
2,3.0,0.0,3,3,365,42,6287,753673,764253,52,Sat
1,2.0,0.0,2,2,684,1480,7861,864339,881792,1505,Unsat
1,3.0,0.0,3,3,684,1480,8974,857098,875757,1499,Unsat
5,2.4,0.24000001,3,2,898,243,41815,809500,861110,264,Unsat
3,3.0,0.0,3,3,898,243,11954,759365,781821,279,Sat
4,3.0,0.0,3,3,898,243,611793,0,623658,268,Unknown
24,2.9583333,0.039930552,3,2,1258,139,18617,877610,901583,154,Unsat
1,2.0,0.0,2,2,1258,139,10612,731283,752029,244,Sat
2,3.0,0.0,3,3,1258,139,7583,754234,770142,149,Sat
1,1.0,0.0,1,1,174,199,5832,821473,831752,206,Unsat
5,2.6,0.24000001,3,2,611,167,4022,748211,756936,171,Sat
1,3.0,0.0,3,3,611,167,7824,745760,763659,189,Sat
3,1.6666666,0.22222221,2,1,611,167,6469,784757,795641,174,Unsat
1,3.0,0.0,3,3,611,167,13106,748929,772154,197,Sat
1,2.0,0.0,2,2,379,125,3865,750587,758779,129,Sat
1,1.0,0.0,1,1,379,125,3478,752522,760368,133,Sat
4,2.5,0.25,3,2,266,131,3437,756460,764516,138,Sat
2,2.5,0.25,3,2,266,131,7108,755014,766583,152,Sat
1,3.0,0.0,3,3,266,131,6555,742853,753797,141,Sat
1,1.0,0.0,1,1,233,36,3077,712332,719500,39,Sat
2,2.0,0.0,2,2,233,36,6468,739564,755489,42,Sat
2,2.5,0.25,3,2,233,36,7605,758549,775681,44,Sat
2,3.0,0.0,3,3,233,36,3116,743306,750602,44,Sat
2,2.5,0.25,3,2,233,36,7599,740132,757269,46,Sat
1,3.0,0.0,3,3,457,527,20041,873707,903481,543,Unsat
1,2.0,0.0,2,2,457,527,5843,853954,864114,545,Unsat
3,2.6666667,0.22222221,3,2,301,42,4980,747825,757093,45,Sat
4,2.75,0.1875,3,2,301,42,4044,752557,760853,49,Sat
3,3.0,0.0,3,3,301,42,7784,740525,756163,54,Sat
1,2.0,0.0,2,2,301,42,6957,735503,751978,55,Sat
1,3.0,0.0,3,3,301,42,8105,713718,731430,51,Sat
3,2.0,0.6666667,3,1,1233,209,18753,858062,886905,242,Unsat
2,2.5,0.25,3,2,1233,209,3267,748972,756907,246,Sat
2,2.0,1.0,3,1,356,131,6740,743992,755189,136,Sat
2,2.5,0.25,3,2,356,131,6408,750346,761172,139,Sat
1,2.0,0.0,2,2,356,131,21346,751286,782667,146,Sat
3,2.3333333,0.88888884,3,1,308,51,3987,764626,772944,55,Sat
6,2.6666667,0.22222221,3,2,308,51,8378,735987,754363,65,Sat
1,3.0,0.0,3,3,308,51,7746,745776,763357,70,Sat
5,2.4,0.24000001,3,2,308,51,2939,758843,766102,58,Sat
1,2.0,0.0,2,2,180,30,2669,731125,737803,33,Sat
1,1.0,0.0,1,1,180,30,2715,717168,723947,34,Sat
1,1.0,0.0,1,1,276,105,8650,721608,740205,113,Sat
2,2.0,0.0,2,2,276,105,3101,748380,755843,110,Sat
2,3.0,0.0,3,3,276,105,3372,751410,759205,111,Sat
1,2.0,0.0,2,2,276,105,5950,741331,755366,116,Sat
1,3.0,0.0,3,3,607,216,27669,762314,800585,229,Sat
2,2.0,0.0,2,2,607,216,22829,860256,892973,239,Unsat
1,3.0,0.0,3,3,607,216,15543,747140,767533,236,Sat
2,3.0,0.0,3,3,607,216,39319,862451,911610,243,Unsat
1,1.0,0.0,1,1,160,21,2387,804888,811131,22,Unsat
1,2.0,0.0,2,2,146,86,3196,842542,849961,88,Unsat
1,1.0,0.0,1,1,209,69,6213,805247,820505,74,Unsat
1,2.0,0.0,2,2,422,665,17445,758084,786227,681,Sat
2,2.5,0.25,3,2,422,665,7105,857856,875032,683,Unsat
1,1.0,0.0,1,1,132,22,2486,818519,824919,23,Unsat
1,3.0,0.0,3,3,407,588,7872,864683,882458,612,Unsat
1,2.0,0.0,2,2,407,588,3334,866557,874321,613,Unsat
8,2.875,0.109375,3,2,382,86,12837,735920,758941,96,Sat
18,2.6111112,0.34876552,3,1,382,86,2568,807435,814482,109,Unsat
4,3.0,0.0,3,3,382,86,3743,750637,758743,117,Sat
2,3.0,0.0,3,3,382,86,6488,765984,780323,106,Sat
1,3.0,0.0,3,3,382,86,8059,741311,759053,97,Sat
2,1.0,0.0,1,1,222,183,2842,837184,844052,187,Unsat
2,1.5,0.25,2,1,610,282,7703,859882,871888,296,Unsat
1,2.0,0.0,2,2,610,282,3483,750412,758441,299,Sat
15,2.6666667,0.35555565,3,1,456,106,4746,747163,756626,111,Sat
16,2.8125,0.15234375,3,2,456,106,4421,758774,768015,132,Sat
4,2.5,0.25,3,2,456,106,3277,738199,745881,134,Sat
6,3.0,0.0,3,3,456,106,14714,762275,787305,135,Sat
1,2.0,0.0,2,2,301,240,10338,839543,859161,246,Unsat
1,3.0,0.0,3,3,301,240,12665,871277,893296,249,Unsat
1,3.0,0.0,3,3,903,726,54480,860784,924787,752,Unsat
1,2.0,0.0,2,2,903,726,9828,882456,896646,750,Unsat
1,2.0,0.0,2,2,289,93,7065,742491,753959,99,Sat
1,3.0,0.0,3,3,289,93,3412,764842,772564,98,Sat
1,2.0,0.0,2,2,289,93,3479,752578,760385,100,Sat
2,3.0,0.0,3,3,289,93,3865,739918,748121,99,Sat
1,1.0,0.0,1,1,316,37,3080,718055,725258,40,Sat
1,3.0,0.0,3,3,316,37,5412,731165,744349,45,Sat
4,2.5,0.25,3,2,316,37,2839,736116,743152,44,Sat
1,3.0,0.0,3,3,316,37,3148,750905,758215,49,Sat
12,3.0,0.0,3,3,4061,218,503989,0,509229,247,Unknown
37,3.0,0.0,3,3,4061,218,507605,0,515086,344,Unknown
2,3.0,0.0,3,3,4061,218,4714,748167,757697,516,Sat
17,2.8235295,0.1453287,3,2,4061,218,34653,836637,876634,249,Unsat
6,3.0,0.0,3,3,4061,218,5609,763384,773952,358,Sat
3,3.0,0.0,3,3,4061,218,517457,0,529851,290,Unknown
1,3.0,0.0,3,3,4061,218,504627,0,509068,284,Unknown
2,3.0,0.0,3,3,4061,218,15143,745749,765376,238,Sat
2,3.0,0.0,3,3,4061,218,504748,0,509306,241,Unknown
1,3.0,0.0,3,3,4061,218,5527,757525,767363,252,Sat
2,2.5,0.25,3,2,537,150,6472,772580,783242,161,Unsat
1,2.0,0.0,2,2,537,150,15496,755528,775550,176,Sat
2,2.5,0.25,3,2,173,23,2445,755090,761433,25,Unsat
1,3.0,0.0,3,3,173,23,6109,822641,837742,36,Unsat
1,3.0,0.0,3,3,173,23,2686,825841,832474,30,Unsat
2,2.5,0.25,3,2,228,45,2618,778607,785288,47,Unsat
1,2.0,0.0,2,2,228,45,3450,727091,734702,53,Sat
3,2.6666667,0.22222221,3,2,1135,1004,10976,780241,800494,1041,Unsat
1,3.0,0.0,3,3,1135,1004,14026,863314,889047,1099,Unsat
5,2.6,0.64,3,1,1060,924,612902,0,634460,958,Unknown
1,2.0,0.0,2,2,1060,924,3495,763197,771480,960,Sat
6,2.8333333,0.13888888,3,2,1060,924,12773,757645,781530,939,Sat
2,2.5,0.25,3,2,1060,924,8148,756510,775435,957,Sat
1,3.0,0.0,3,3,1060,924,8341,740842,759872,941,Sat
3,3.0,0.0,3,3,384,79,10890,784466,804831,85,Unsat
1,2.0,0.0,2,2,384,79,2868,819362,826253,93,Unsat
1,2.0,0.0,2,2,268,77,3876,746525,754681,80,Sat
1,1.0,0.0,1,1,268,77,3002,766748,773970,84,Sat
7,2.857143,0.12244899,3,2,760,106,3725,769169,777727,115,Sat
1,3.0,0.0,3,3,760,106,6273,732215,743083,151,Sat
1,3.0,0.0,3,3,760,106,33906,776887,816827,118,Sat
2,2.5,0.25,3,2,760,106,22460,751963,783007,127,Sat
2,3.0,0.0,3,3,760,106,12244,772760,789634,123,Sat
