original_total_changes,original_num_types,original_num_params,original_num_generics,original_num_patterns,original_num_nested_patterns,reduced_total_changes,reduced_num_types,reduced_num_params,reduced_num_generics,reduced_num_patterns,reduced_num_nested_patterns,time
22,4,4,9,2,5,12,3,1,6,1,2,14
24,6,8,6,2,4,24,6,8,6,2,4,0
18,6,4,2,2,6,7,3,2,0,1,2,11
22,4,4,9,2,5,12,3,1,6,1,2,15
21,4,4,9,2,4,13,3,2,6,1,2,11
15,6,4,2,1,3,8,3,3,0,1,2,11
24,8,7,7,1,2,15,6,1,6,1,2,11
17,2,3,3,3,9,17,2,3,3,3,9,0
13,3,3,4,2,3,12,3,2,4,2,3,21
21,7,9,0,2,5,9,5,2,0,1,2,14
8,4,2,0,1,2,6,3,1,0,1,2,9
14,3,4,3,2,4,7,2,1,2,1,2,9
8,3,2,0,1,3,7,3,2,0,1,2,7
8,3,2,0,1,3,6,3,1,0,1,2,11
8,4,2,0,1,2,6,3,1,0,1,2,11
13,3,4,3,1,3,9,3,1,3,1,2,11
12,4,1,5,1,2,7,2,1,2,1,2,6
17,3,5,5,1,4,12,3,2,5,1,2,10
12,3,2,5,1,2,11,3,1,5,1,2,7
4,2,0,1,1,1,4,2,0,1,1,1,0
16,3,5,5,1,3,8,2,1,3,1,2,11
6,3,1,0,1,2,6,3,1,0,1,2,4
20,5,5,6,2,4,16,5,2,6,2,3,36
74,4,8,1,19,61,74,4,8,1,19,61,0
17,3,3,7,2,4,17,3,3,7,2,4,0
22,7,9,4,1,2,9,4,1,2,1,2,16
11,2,2,4,1,3,9,2,1,4,1,2,8
10,2,2,4,1,2,9,2,1,4,1,2,6
14,3,4,4,1,3,14,3,4,4,1,3,0
20,4,6,7,1,3,12,3,2,5,1,2,15
18,4,3,0,4,11,7,3,2,0,1,2,11
9,4,3,0,1,2,7,3,2,0,1,2,8
14,3,4,0,3,7,7,3,2,0,1,2,10
10,3,4,0,1,3,5,2,1,0,1,2,12
11,4,4,2,1,1,11,4,4,2,1,1,0
13,3,4,4,1,2,11,3,2,4,1,2,7
9,3,4,0,1,2,7,3,2,0,1,2,7
5,2,1,0,1,2,5,2,1,0,1,2,4
12,2,3,3,1,4,9,2,1,3,1,3,12
17,4,3,6,1,4,12,3,1,5,1,3,14
24,6,4,10,1,4,11,3,1,4,1,3,14
24,7,10,5,1,2,12,5,2,3,1,2,14
27,6,10,9,1,2,27,6,10,9,1,2,0
21,2,3,1,6,15,21,2,3,1,6,15,0
11,2,3,1,2,5,11,2,3,1,2,5,0
12,2,3,4,1,3,12,2,3,4,1,3,0
11,2,3,4,1,2,11,2,3,4,1,2,0
10,2,3,4,1,1,10,2,3,4,1,1,0
11,2,3,4,1,2,11,2,3,4,1,2,0
14,4,4,1,4,5,14,4,4,1,4,5,0
11,3,3,3,1,2,7,2,1,2,1,2,11
227,4,4,1,46,218,227,4,4,1,46,218,0
22,7,9,3,1,3,7,2,1,1,1,3,12
25,7,5,11,1,2,14,3,3,6,1,2,11
25,7,5,11,1,2,9,2,1,4,1,2,11
26,7,5,11,1,3,14,3,3,6,1,2,14
33,5,8,3,5,17,13,5,2,3,2,3,47
5,2,1,1,1,1,5,2,1,1,1,1,0
9,2,3,2,1,2,9,2,3,2,1,2,0
13,2,3,4,1,4,9,2,1,4,1,2,9
16,5,5,3,1,3,7,3,1,0,1,3,17
19,5,7,4,1,3,6,2,1,1,1,2,11
22,5,5,8,1,4,10,2,1,4,1,3,11
19,5,7,5,1,2,9,3,1,3,1,2,17
10,2,2,3,1,3,10,2,2,3,1,3,7
23,7,9,5,1,2,8,3,1,2,1,2,15
30,8,6,2,7,14,30,8,6,2,7,14,0
16,6,5,3,1,2,16,6,5,3,1,2,0
25,6,5,3,4,11,25,6,5,3,4,11,0
12,2,3,1,2,6,8,2,2,1,1,3,16
10,2,3,1,1,4,8,2,2,1,1,3,16
19,3,6,0,3,10,7,3,2,0,1,2,11
5,2,1,1,1,1,5,2,1,1,1,1,0
39,5,7,2,10,25,39,5,7,2,10,25,0
15,2,3,3,2,7,10,2,2,3,1,3,21
8,2,1,4,1,1,8,2,1,4,1,1,0
11,4,5,0,1,2,6,3,1,0,1,2,12
12,4,5,0,1,3,6,3,1,0,1,2,13
10,2,3,3,1,2,8,2,1,3,1,2,8
13,3,1,7,2,2,13,3,1,7,2,2,0
13,3,2,3,2,5,9,3,1,3,1,2,8
21,3,6,4,4,8,9,2,2,3,1,2,25
15,3,5,4,1,3,10,3,1,4,1,2,11
19,3,5,4,3,7,8,2,1,3,1,2,9
15,3,2,3,3,7,9,3,1,3,1,2,9
22,5,8,7,1,2,9,2,1,4,1,2,11
18,4,4,8,1,2,9,2,1,4,1,2,6
17,4,5,6,1,2,9,2,1,4,1,2,9
19,4,5,6,1,4,10,2,1,4,1,3,12
25,7,8,8,2,2,25,7,8,8,2,2,0
22,4,7,0,3,11,7,3,1,0,1,3,17
15,4,7,0,1,4,6,2,1,0,1,3,13
29,6,10,9,2,4,29,6,10,9,2,4,1
29,3,6,4,4,16,8,2,1,3,1,2,14
13,4,6,0,1,3,7,3,2,0,1,2,9
27,4,6,0,5,17,8,3,3,0,1,2,11
59,4,6,0,15,49,6,3,1,0,1,2,18
29,4,6,0,5,19,7,3,2,0,1,2,15
25,6,6,5,4,8,25,6,6,5,4,8,0
25,6,6,5,3,8,25,6,6,5,3,8,0
21,3,5,3,4,10,21,3,5,3,4,10,0
11,3,3,0,1,5,8,3,2,0,1,3,12
13,3,3,0,2,7,8,3,2,0,1,3,14
11,3,3,0,1,5,8,3,2,0,1,3,12
33,7,7,6,6,13,33,7,7,6,6,13,0
22,7,10,3,1,2,22,7,10,3,1,2,0
63,8,7,2,10,46,9,4,2,0,1,3,22
22,8,7,2,1,5,8,3,2,0,1,3,19
21,7,10,3,1,1,21,7,10,3,1,1,0
27,8,7,2,2,10,5,2,1,0,1,2,19
26,8,7,2,2,9,8,3,2,0,1,3,22
68,8,7,2,10,51,5,2,1,0,1,2,24
36,3,3,0,9,30,8,3,3,0,1,2,11
64,3,6,4,18,51,64,3,6,4,18,51,0
18,6,3,7,1,2,8,2,1,3,1,2,8
12,3,3,0,2,6,6,3,1,0,1,2,13
24,6,4,3,6,11,24,6,4,3,6,11,0
46,8,13,13,2,12,11,3,1,4,1,3,32
57,8,13,13,6,23,12,4,1,5,1,2,39
16,3,3,3,3,7,9,3,1,3,1,2,11
27,7,8,9,1,3,11,4,1,4,1,2,14
26,7,8,9,1,2,15,5,2,6,1,2,10
15,5,4,4,1,2,7,2,1,2,1,2,8
10,2,2,4,1,2,9,2,1,4,1,2,6
24,6,5,3,2,10,9,4,2,0,1,3,18
11,4,2,4,1,1,11,4,2,4,1,1,0
24,5,5,6,4,8,10,2,2,3,1,3,48
13,2,3,3,1,5,9,2,1,3,1,3,13
12,2,3,3,1,4,8,2,1,3,1,2,9
26,2,3,3,4,18,8,2,1,3,1,2,12
14,4,4,1,2,5,7,3,1,1,1,2,9
19,6,7,4,1,2,13,5,2,4,1,2,11
30,6,7,4,4,13,13,5,2,4,1,2,14
23,6,7,4,2,6,13,5,2,4,1,2,14
17,4,5,4,2,4,9,3,1,3,1,2,11
10,3,3,1,1,3,7,2,1,1,1,3,9
32,7,10,12,1,3,11,3,1,5,1,2,14
29,6,6,7,4,10,29,6,6,7,4,10,0
8,2,3,0,1,3,5,2,1,0,1,2,12
21,6,8,4,1,3,9,4,1,2,1,2,18
22,4,3,0,6,15,6,3,1,0,1,2,13
20,4,7,7,1,2,20,4,7,7,1,2,0
13,4,3,0,2,6,8,3,3,0,1,2,8
11,4,3,0,1,4,8,3,3,0,1,2,8
10,3,2,2,1,3,7,2,1,2,1,2,9
9,3,4,0,1,2,7,3,2,0,1,2,8
16,3,4,0,3,9,7,3,2,0,1,2,9
20,4,3,4,2,9,20,4,3,4,2,9,0
9,3,4,0,1,2,6,3,1,0,1,2,10
14,4,3,4,2,3,14,4,3,4,2,3,0
18,4,7,4,1,3,9,2,1,3,1,3,12
4,2,0,1,1,1,4,2,0,1,1,1,0
12,4,6,0,1,2,6,3,1,0,1,2,12
14,4,2,4,2,4,9,3,1,3,1,2,8
24,6,8,7,1,3,12,3,2,5,1,2,17
12,4,2,4,1,2,9,3,1,3,1,2,7
9,2,2,0,1,5,6,2,1,0,1,3,14
17,3,4,1,4,9,17,3,4,1,4,9,0
8,2,2,0,1,4,6,2,1,0,1,3,13
27,7,9,9,1,2,14,5,1,6,1,2,10
19,4,4,0,3,11,7,3,2,0,1,2,11
25,4,4,0,5,17,8,3,3,0,1,2,11
36,4,4,0,9,28,6,3,1,0,1,2,18
61,4,4,0,16,53,6,3,1,0,1,2,19
12,4,4,0,1,4,6,3,1,0,1,2,12
14,4,4,0,2,6,6,3,1,0,1,2,13
28,7,8,9,3,4,28,7,8,9,3,4,0
17,4,4,0,3,9,8,3,3,0,1,2,9
45,5,7,4,7,29,6,3,1,0,1,2,22
11,3,2,0,2,6,7,3,1,0,1,3,15
7,3,2,0,1,2,7,3,2,0,1,2,2
13,3,2,5,1,3,10,2,1,4,1,3,11
15,4,3,3,2,5,11,4,2,3,1,2,12
26,6,5,9,3,6,17,5,3,7,1,2,30
18,6,6,5,1,1,18,6,6,5,1,1,0
38,6,8,11,3,13,10,2,1,4,1,3,26
12,4,4,2,1,2,6,3,1,0,1,2,10
12,4,4,2,1,2,6,3,1,0,1,2,9
20,3,4,0,3,13,8,3,2,0,1,3,15
15,4,5,3,1,3,8,2,1,3,1,2,11
27,6,9,5,3,7,27,6,9,5,3,7,0
9,2,3,0,1,4,6,2,1,0,1,3,13
36,4,3,1,13,28,36,4,3,1,13,28,0
14,2,3,2,3,7,7,2,1,2,1,2,9
22,4,6,4,5,8,22,4,6,4,5,8,0
8,4,2,0,1,2,6,3,1,0,1,2,11
8,4,2,0,1,2,6,3,1,0,1,2,9
17,5,6,3,1,3,7,3,1,1,1,2,11
16,5,6,3,1,2,12,5,2,3,1,2,8
26,7,8,7,1,4,11,3,3,3,1,2,14
31,7,8,7,3,9,10,3,2,3,1,2,13
32,7,8,7,4,10,10,3,2,3,1,2,17
20,4,6,8,1,2,20,4,6,8,1,2,1
30,4,6,8,5,12,9,2,1,4,1,2,21
20,2,3,1,6,14,20,2,3,1,6,14,0
18,3,5,3,2,7,10,3,2,3,1,2,11
9,2,3,1,1,3,9,2,3,1,1,3,0
13,3,5,3,1,2,10,3,2,3,1,2,8
11,4,2,3,1,2,10,3,2,3,1,2,12
15,3,5,3,1,4,7,2,1,2,1,2,11
9,2,3,1,1,3,9,2,3,1,1,3,0
19,3,5,3,3,8,10,3,2,3,1,2,10
19,3,5,3,3,8,7,2,1,2,1,2,12
27,7,9,6,2,5,27,7,9,6,2,5,0
17,4,4,3,1,6,7,2,1,2,1,2,11
20,4,4,3,2,9,8,2,1,2,1,3,18
16,4,4,3,1,5,11,3,3,3,1,2,10
15,4,4,3,1,4,11,3,3,3,1,2,10
16,4,4,3,1,5,11,3,3,3,1,2,10
26,5,7,5,5,9,26,5,7,5,5,9,0
7,2,1,2,1,2,7,2,1,2,1,2,2
11,2,3,3,1,3,10,2,2,3,1,3,12
11,2,3,3,1,3,10,2,2,3,1,3,15
10,2,3,3,1,2,9,2,2,3,1,2,12
11,2,1,4,1,4,10,2,1,4,1,3,9
83,3,4,3,20,73,83,3,4,3,20,73,0
28,6,8,9,2,5,9,3,1,3,1,2,19
32,7,8,8,3,9,32,7,8,8,3,9,0
33,8,9,14,2,2,33,8,9,14,2,2,0
15,3,4,3,2,5,15,3,4,3,2,5,0
11,4,3,3,1,1,11,4,3,3,1,1,0
12,4,3,3,1,2,12,4,3,3,1,2,0
8,4,2,0,1,2,5,2,1,0,1,2,12
24,7,7,3,2,7,13,6,2,3,1,2,17
25,7,7,3,3,8,12,6,2,2,1,2,12
14,2,3,2,2,7,9,2,2,2,1,3,15
15,4,7,2,1,2,15,4,7,2,1,2,0
13,2,3,4,1,4,10,2,1,4,1,3,12
13,4,4,3,1,2,9,2,2,3,1,2,13
15,2,3,2,2,8,7,2,1,2,1,2,9
14,3,6,2,1,3,7,2,1,2,1,2,12
32,6,7,6,5,13,32,6,7,6,5,13,0
14,2,3,2,3,7,7,2,1,2,1,2,11
31,8,13,4,4,6,15,6,2,3,3,4,78
6,2,2,0,1,2,5,2,1,0,1,2,9
22,7,7,6,2,2,22,7,7,6,2,2,0
23,6,7,7,1,3,9,3,1,3,1,2,15
16,5,3,5,2,3,16,5,3,5,2,3,0
15,5,3,5,1,2,15,5,3,5,1,2,0
17,5,4,6,1,2,9,2,1,4,1,2,8
52,4,7,1,15,40,52,4,7,1,15,40,0
16,2,3,1,3,10,8,2,2,1,1,3,14
14,5,2,1,4,6,14,5,2,1,4,6,0
21,6,7,6,1,2,6,2,1,1,1,2,13
11,4,4,1,1,2,6,3,1,0,1,2,12
16,5,4,5,1,2,9,3,1,3,1,2,8
28,7,5,10,4,6,28,7,5,10,4,6,0
11,2,3,3,1,3,10,2,2,3,1,3,14
19,6,7,2,2,4,10,5,1,2,1,2,13
27,7,7,7,4,6,27,7,7,7,4,6,0
26,7,7,7,2,5,26,7,7,7,2,5,0
17,6,7,2,1,2,10,5,1,2,1,2,13
15,4,9,0,1,2,5,2,1,0,1,2,15
23,4,9,0,2,10,7,3,1,0,1,3,21
18,5,4,6,2,3,18,5,4,6,2,3,0
12,4,3,1,2,4,8,2,2,1,1,3,28
11,3,4,1,2,3,7,2,2,1,1,2,23
13,4,1,6,1,2,11,4,1,4,1,2,8
15,4,3,4,2,4,10,3,1,4,1,2,11
19,6,6,6,1,1,19,6,6,6,1,1,0
15,3,5,2,2,5,7,2,1,2,1,2,13
15,4,4,4,2,3,10,3,2,3,1,2,21
10,2,2,3,1,3,8,2,1,3,1,2,8
13,5,5,1,1,2,5,2,1,0,1,2,16
18,4,4,1,3,9,8,3,3,0,1,2,11
25,8,8,6,1,3,12,5,1,4,1,2,16
25,8,8,6,1,3,12,5,1,4,1,2,16
25,4,4,1,5,16,9,4,3,0,1,2,14
9,3,0,5,1,1,9,3,0,5,1,1,0
20,5,4,9,1,2,15,4,3,6,1,2,10
12,3,4,3,1,2,9,3,1,3,1,2,9
13,3,5,3,1,2,7,2,1,2,1,2,8
20,5,4,9,1,2,15,4,3,6,1,2,10
20,5,4,9,1,2,14,4,3,5,1,2,11
28,4,7,7,4,10,12,3,1,6,1,2,15
14,3,5,3,2,3,8,2,2,2,1,2,24
7,2,1,2,1,2,7,2,1,2,1,2,2
29,6,9,6,3,8,9,3,1,3,1,2,15
29,7,7,7,2,8,6,3,1,0,1,2,19
36,7,7,7,3,15,6,3,1,0,1,2,20
92,7,7,7,14,71,8,3,2,0,1,3,23
33,7,7,7,2,12,8,3,3,0,1,2,14
15,3,2,6,3,4,15,3,2,6,3,4,0
17,5,4,6,1,2,5,2,1,0,1,2,13
18,5,4,6,1,3,5,2,1,0,1,2,16
15,3,3,2,2,7,15,3,3,2,2,7,0
10,3,3,2,1,2,5,2,1,0,1,2,9
20,6,8,5,1,1,20,6,8,5,1,1,0
24,6,8,8,1,2,8,3,1,2,1,2,12
21,6,8,5,1,2,21,6,8,5,1,2,0
12,4,3,3,1,2,7,2,1,2,1,2,9
11,3,2,2,3,4,11,3,2,2,3,4,0
17,4,5,4,2,4,7,2,1,2,1,2,9
16,4,5,4,1,3,7,2,1,2,1,2,9
17,6,5,2,3,4,17,6,5,2,3,4,0
11,3,2,3,1,3,10,3,2,3,1,2,7
8,2,2,3,1,1,8,2,2,3,1,1,0
12,3,3,3,1,3,7,2,1,2,1,2,12
8,2,2,2,1,2,7,2,1,2,1,2,6
24,6,4,12,1,2,9,2,1,4,1,2,8
7,2,1,1,1,3,7,2,1,1,1,3,4
127,6,10,5,28,106,127,6,10,5,28,106,0
27,7,9,5,1,6,11,4,1,3,1,3,17
33,7,9,5,4,12,11,4,1,4,1,2,21
29,7,9,5,2,8,11,4,1,4,1,2,19
13,3,3,4,2,3,13,3,3,4,2,3,0
13,2,3,4,1,4,9,2,1,4,1,2,11
16,4,5,5,1,2,16,4,5,5,1,2,0
17,4,5,2,2,6,8,3,1,2,1,2,12
15,4,5,5,1,1,15,4,5,5,1,1,0
11,2,3,2,1,4,7,2,1,2,1,2,8
14,4,5,2,1,3,8,3,1,2,1,2,14
13,4,7,0,1,2,8,3,3,0,1,2,8
21,4,6,7,1,4,12,3,1,5,1,3,17
9,3,3,1,2,2,9,3,3,1,2,2,0
18,6,3,7,1,2,16,5,2,7,1,2,8
8,2,1,2,1,3,8,2,1,2,1,3,4
52,4,8,1,16,39,52,4,8,1,16,39,0
36,8,11,10,3,7,11,4,2,3,1,2,18
22,7,9,1,2,5,22,7,9,1,2,5,0
31,8,11,10,1,2,11,4,2,3,1,2,16
8,3,2,0,1,3,5,2,1,0,1,2,12
12,3,3,4,1,2,9,2,2,3,1,2,12
11,2,3,2,2,4,11,2,3,2,2,4,0
11,2,3,2,2,4,11,2,3,2,2,4,0
32,8,11,10,1,3,15,5,2,6,1,2,25
20,7,8,3,1,2,11,5,1,3,1,2,11
21,3,5,3,3,10,7,2,1,2,1,2,16
11,3,2,3,1,3,7,2,1,2,1,2,9
12,3,2,5,2,2,12,3,2,5,2,2,0
11,4,0,6,1,1,11,4,0,6,1,1,0
10,2,3,2,1,3,7,2,1,2,1,2,8
21,4,4,4,3,9,11,3,3,3,1,2,11
17,4,5,5,1,3,10,2,2,3,1,3,15
12,2,3,2,2,5,7,2,1,2,1,2,9
15,5,4,4,1,2,9,2,1,4,1,2,11
32,4,4,4,7,20,11,3,3,3,1,2,13
23,4,4,4,3,11,11,3,3,3,1,2,11
13,2,2,4,2,5,9,2,1,4,1,2,8
47,6,7,2,7,32,7,3,1,0,1,3,24
24,6,7,2,2,9,9,4,1,1,1,3,23
21,4,6,0,4,11,5,2,1,0,1,2,16
12,4,6,0,1,2,5,2,1,0,1,2,13
22,4,6,0,4,12,5,2,1,0,1,2,17
14,4,6,0,1,4,5,2,1,0,1,2,15
31,6,5,1,4,19,11,5,3,0,1,3,17
24,8,10,4,1,2,12,5,1,4,1,2,13
24,8,10,4,1,2,12,5,1,4,1,2,13
46,6,5,1,7,34,6,3,1,0,1,2,19
49,6,5,1,8,37,11,5,3,0,1,3,19
17,6,5,1,1,5,11,5,3,0,1,3,17
37,7,8,6,8,16,37,7,8,6,8,16,0
18,3,4,7,2,4,18,3,4,7,2,4,0
19,3,4,7,2,5,9,2,1,4,1,2,11
22,4,7,4,2,7,10,3,1,4,1,2,17
12,3,2,5,1,2,9,2,1,4,1,2,8
13,3,2,5,1,3,9,2,1,4,1,2,9
22,4,7,4,3,7,8,2,1,3,1,2,15
17,4,3,6,1,4,10,3,1,4,1,2,13
16,4,3,6,1,3,10,3,1,4,1,2,11
21,4,3,6,3,8,10,3,1,4,1,2,14
8,2,3,1,1,2,7,2,2,1,1,2,15
18,4,5,7,1,2,14,4,1,7,1,2,11
30,4,6,4,3,16,10,3,2,3,1,2,13
26,7,8,9,1,2,17,5,2,8,1,2,12
26,7,5,11,2,3,26,7,5,11,2,3,0
26,4,5,7,4,10,14,4,1,7,1,2,16
21,8,6,5,1,2,6,3,1,0,1,2,15
9,3,3,0,1,3,6,3,1,0,1,2,12
194,6,11,7,48,170,194,6,11,7,48,170,1
27,7,8,9,1,3,18,5,3,8,1,2,12
29,5,7,6,3,11,29,5,7,6,3,11,0
23,5,7,6,1,5,23,5,7,6,1,5,0
19,5,6,5,2,3,19,5,6,5,2,3,0
29,5,6,5,6,13,29,5,6,5,6,13,0
10,2,3,2,1,3,7,2,1,2,1,2,9
9,2,3,2,1,2,7,2,1,2,1,2,8
34,6,9,9,5,10,9,2,2,3,1,2,29
12,5,3,2,1,2,6,3,1,0,1,2,13
12,5,3,2,1,2,6,3,1,0,1,2,14
18,3,6,3,2,6,10,3,2,3,1,2,16
12,3,3,5,1,1,12,3,3,5,1,1,0
13,4,5,0,1,4,7,3,1,0,1,3,15
23,7,7,5,2,4,9,3,1,3,1,2,20
17,4,5,0,2,8,7,3,1,0,1,3,17
26,7,10,5,1,4,5,2,1,0,1,2,15
28,7,10,5,2,6,7,3,2,0,1,2,17
17,4,5,0,2,8,7,3,1,0,1,3,17
13,4,5,0,1,4,7,3,1,0,1,3,15
16,4,2,5,2,5,16,4,2,5,2,5,0
17,5,4,5,2,3,17,5,4,5,2,3,0
19,7,8,2,1,2,8,3,1,2,1,2,15
10,4,3,1,2,2,10,4,3,1,2,2,0
27,4,4,8,4,11,13,3,2,6,1,2,10
21,7,8,2,1,4,8,3,1,2,1,2,15
17,4,6,5,1,2,10,3,1,4,1,2,11
18,4,6,5,1,3,10,3,1,4,1,2,11
19,4,6,5,1,4,10,3,1,4,1,2,11
26,6,6,5,4,9,8,2,2,1,1,3,49
7,2,1,2,1,2,7,2,1,2,1,2,2
28,7,10,3,3,8,11,5,2,2,1,2,16
25,7,10,3,2,5,11,5,2,2,1,2,16
28,7,10,3,3,8,11,5,2,2,1,2,14
31,6,8,10,2,7,31,6,8,10,2,7,0
45,6,8,10,8,21,45,6,8,10,8,21,0
21,5,3,10,1,3,9,2,1,4,1,2,16
22,5,3,10,1,4,17,5,1,9,1,2,11
34,5,3,10,5,16,34,5,3,10,5,16,0
19,6,7,3,1,3,7,3,2,0,1,2,12
60,6,7,3,9,44,8,4,2,0,1,2,16
25,6,8,7,2,4,9,3,1,3,1,2,15
21,6,7,3,1,5,13,5,3,3,1,2,14
30,6,12,3,2,9,7,3,1,0,1,3,23
32,6,12,3,3,11,5,2,1,0,1,2,22
8,3,2,0,1,3,6,3,1,0,1,2,11
10,2,2,3,1,3,10,2,2,3,1,3,0
18,4,6,4,1,4,9,3,1,3,1,2,17
28,4,6,4,5,14,9,3,1,3,1,2,15
9,2,2,3,1,2,9,2,2,3,1,2,0
24,4,6,4,4,10,10,3,2,3,1,2,13
13,2,3,2,2,6,7,2,1,2,1,2,10
42,8,11,8,5,15,42,8,11,8,5,15,0
16,4,6,4,1,2,10,3,2,3,1,2,8
17,4,6,4,1,3,7,2,1,2,1,2,11
13,3,3,4,1,3,8,2,1,2,1,3,11
16,6,4,4,1,2,9,3,1,3,1,2,12
14,3,3,4,1,4,8,2,1,2,1,3,12
8,3,3,0,1,2,7,3,2,0,1,2,7
18,7,9,0,1,2,8,5,1,0,1,2,16
9,3,3,0,1,3,7,3,2,0,1,2,8
19,7,9,0,1,3,8,5,1,0,1,2,17
26,7,11,5,1,3,26,7,11,5,1,3,0
25,6,5,12,1,2,12,3,1,6,1,2,10
25,6,5,12,1,2,12,3,1,6,1,2,14
17,3,4,5,2,5,9,2,1,4,1,2,12
16,3,4,5,1,4,9,2,1,4,1,2,12
14,3,4,5,1,2,9,2,1,4,1,2,9
21,5,8,6,1,2,12,4,1,5,1,2,12
16,6,6,2,1,2,6,3,1,0,1,2,12
17,5,4,6,1,2,9,2,1,4,1,2,8
22,4,9,0,3,9,8,3,3,0,1,2,14
25,4,9,0,4,12,5,2,1,0,1,2,15
67,4,9,0,17,54,5,2,1,0,1,2,20
27,4,9,0,5,14,5,2,1,0,1,2,16
7,2,1,2,1,2,7,2,1,2,1,2,2
24,5,8,8,2,3,24,5,8,8,2,3,0
14,5,4,3,1,2,7,2,1,2,1,2,7
13,3,3,4,2,3,9,2,2,3,1,2,23
9,3,0,4,2,2,9,3,0,4,2,2,0
8,2,1,3,1,2,8,2,1,3,1,2,2
7,2,3,1,1,1,7,2,3,1,1,1,0
9,2,3,1,1,3,9,2,3,1,1,3,0
7,2,2,1,1,2,7,2,2,1,1,2,0
10,2,3,1,2,4,10,2,3,1,2,4,0
7,2,2,1,1,2,7,2,2,1,1,2,0
20,4,3,6,2,7,7,2,1,2,1,2,12
6,2,2,1,1,1,6,2,2,1,1,1,0
19,4,4,5,2,6,19,4,4,5,2,6,0
11,4,3,2,1,2,11,4,3,2,1,2,0
24,5,9,8,1,2,15,4,2,7,1,2,27
23,5,6,7,2,5,23,5,6,7,2,5,0
18,3,6,4,1,5,10,2,1,4,1,3,14
34,7,7,10,5,10,34,7,7,10,5,10,0
9,3,3,2,1,1,9,3,3,2,1,1,0
12,3,3,2,2,4,12,3,3,2,2,4,0
11,3,3,2,1,3,11,3,3,2,1,3,0
21,7,6,6,1,2,7,3,2,0,1,2,14
24,7,6,6,2,5,6,3,1,0,1,2,17
42,5,5,6,10,26,42,5,5,6,10,26,0
14,4,5,3,1,2,9,2,2,3,1,2,14
17,6,7,2,1,2,10,5,1,2,1,2,11
25,6,6,2,3,11,6,3,1,0,1,2,18
9,3,0,4,2,2,9,3,0,4,2,2,0
26,6,6,2,4,12,7,3,2,0,1,2,15
21,6,6,2,2,7,8,3,3,0,1,2,10
19,4,5,8,1,2,13,3,2,6,1,2,8
21,4,5,8,1,4,14,3,3,6,1,2,8
24,4,5,8,2,7,13,3,2,6,1,2,11
20,4,5,8,1,3,14,3,3,6,1,2,8
17,6,6,2,1,3,8,3,3,0,1,2,11
68,7,6,5,18,50,68,7,6,5,18,50,0
46,5,6,1,8,34,46,5,6,1,8,34,0
15,5,4,4,1,2,6,3,1,0,1,2,12
15,4,3,5,1,3,8,2,1,3,1,2,9
15,5,4,4,1,2,6,3,1,0,1,2,13
